Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR3225504,2019-03-28 09:08:40,2019-06-12 18:26:15,216038066,11765951248,0,54,3045,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225504,ERX3252956,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213507,SAMEA5408197,simple,9796,Equus caballus,SAMEA5408197,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,488235FE1B2F44D099339D91E7473ECE,956127576CDFA68E865725F36674AC63
ERR3225505,2019-03-28 09:08:40,2019-06-13 19:09:16,3085157,160388652,0,51,48,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225505,ERX3252957,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213508,SAMEA5408198,simple,9796,Equus caballus,SAMEA5408198,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,F11AE4D0FC6D22A27DD6A3E2B3A85C41,FDE284B5E43213A271765A224856567E
ERR3225506,2019-03-28 09:08:40,2019-06-13 19:11:58,2775505,168075371,0,60,46,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225506,ERX3252958,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213509,SAMEA5408199,simple,9796,Equus caballus,SAMEA5408199,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,70D47AF0408BC83E10F8EFF36BF9290D,725F25F61E60CC0E14572C0C849C0560
ERR3225507,2019-03-28 09:08:41,2019-06-13 19:11:34,3049421,168674476,0,55,55,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225507,ERX3252959,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213510,SAMEA5408200,simple,9796,Equus caballus,SAMEA5408200,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,558A42625E24EBBB18415BB7D4E4507E,76B9990C44E3B38C857C794874C2D316
ERR3225508,2019-03-28 09:08:41,2019-06-12 16:19:29,121023310,6745606561,0,55,1930,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225508,ERX3252960,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213511,SAMEA5408201,simple,9796,Equus caballus,SAMEA5408201,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,D646947E6219C33699B5499D13913F54,AF4A4C69038EF51B7029705B708E4E22
ERR3225509,2019-03-28 09:08:41,2019-06-13 19:11:07,4502916,226293765,0,50,75,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225509,ERX3252961,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213512,SAMEA5408202,simple,9796,Equus caballus,SAMEA5408202,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,84A409828729AE19A2F6642CEFAE36F5,51A29E5088A88F3ADDBDDE5D23CEE232
ERR3225510,2019-03-28 09:08:41,2019-06-13 19:07:20,4361523,251687597,0,57,80,EQUCAB2,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225510,ERX3252962,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213513,SAMEA5408203,simple,319699,Equus asinus x caballus,SAMEA5408203,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,76482AE473AF1BBDF0251BD85A862D12,139BEDA832E3C15E7614A87554E72FA2
ERR3225511,2019-03-28 09:08:41,2019-06-13 19:10:09,11852556,753564317,0,63,234,EQUCAB2,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225511,ERX3252963,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213514,SAMEA5408204,simple,319699,Equus asinus x caballus,SAMEA5408204,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,F7482CF2149947D2704F1B2E4A01ADA0,1EEBEA62E7A36E77E50340A13640E604
ERR3225512,2019-03-28 09:08:41,2019-06-13 19:07:36,4651199,261719686,0,56,85,EQUCAB2,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225512,ERX3252964,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213515,SAMEA5408205,simple,319699,Equus asinus x caballus,SAMEA5408205,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,37AFAC6B91473F20B4A25597D0B90CF3,A2055C44B23F58096F725FE02DFF26AA
ERR3225513,2019-03-28 09:08:41,2019-06-13 19:12:14,3390826,182936462,0,53,58,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225513,ERX3252965,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213516,SAMEA5408206,simple,9796,Equus caballus,SAMEA5408206,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,290A4BDFFDD71C153A0558A5A20790E6,7B2252ACB4DBDC9E51182A25AA2A56D1
ERR3225514,2019-03-28 09:08:41,2019-06-13 19:06:53,2571690,152377376,0,59,43,EQUCAB2,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225514,ERX3252966,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213517,SAMEA5408207,simple,319699,Equus asinus x caballus,SAMEA5408207,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,E8A39B08CEBF5E1F59A36AB3DDFA2CF2,9757319A551C51EA9B6A08F0E28A125E
ERR3225515,2019-03-28 09:08:41,2019-06-12 16:55:44,140956070,7698693208,0,54,2251,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225515,ERX3252967,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213518,SAMEA5408208,simple,9796,Equus caballus,SAMEA5408208,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,15E206CA7609CA78DB714DE10BC6A5D4,519239ADEF3F10CC7C70C11E7E3AF018
ERR3225516,2019-03-28 09:08:41,2019-06-13 19:08:23,4372523,234806167,0,53,78,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225516,ERX3252968,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213519,SAMEA5408209,simple,9796,Equus caballus,SAMEA5408209,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,4508CC92F766D3C1622C3BF19038A1D3,043B6C6F26485DDC1E0570A52DB52465
ERR3225517,2019-03-28 09:08:41,2019-06-13 19:07:41,4664967,275293548,0,59,87,EQUCAB2,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225517,ERX3252969,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213520,SAMEA5408210,simple,319699,Equus asinus x caballus,SAMEA5408210,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,24DAE22BC1AEF077864C9E58F4E82FA3,F29181EACBB81A8F18A2B6DEFBD30DDF
ERR3225518,2019-03-28 09:08:41,2019-06-13 19:12:17,1528760,90398746,0,59,25,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225518,ERX3252970,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213521,SAMEA5408211,simple,9796,Equus caballus,SAMEA5408211,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,C58D6EB7E65A4E4BC8CFF23592F2DD19,EB8343A9019601B0EF5F8BFB606C1FB3
ERR3225519,2019-03-28 09:08:41,2019-06-13 19:10:52,1823078,74692765,0,40,27,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225519,ERX3252971,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213522,SAMEA5408212,simple,9796,Equus caballus,SAMEA5408212,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,E8CBE40A92AE1C5EB8E71B9F9F357F2E,85487F9EECCEBE2A36934779FECB59C0
ERR3225520,2019-03-28 09:08:41,2019-06-13 19:16:36,16128393,874570347,125566,54,253,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era7/ERR/ERR3225/ERR3225520,ERX3252972,unspecified,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213523,SAMEA5408213,simple,9796,Equus caballus,SAMEA5408213,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,B2F3619C568E8B2C385927CCC520CA0F,7048FC405FFD71C1E1E583B1C897F15F
ERR3225521,2019-03-28 09:08:41,2019-06-13 19:15:39,23296496,1051426568,102343,45,258,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era7/ERR/ERR3225/ERR3225521,ERX3252973,unspecified,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213524,SAMEA5408214,simple,9796,Equus caballus,SAMEA5408214,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,35C29DC50A9B1FE8C41F7703B71D816E,70DEC4FF760DF7EA92EA31794BD46EFD
ERR3225522,2019-03-28 09:08:41,2019-06-13 19:27:23,62431304,4535175058,5191150,72,962,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR3225/ERR3225522,ERX3252974,unspecified,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213525,SAMEA5408215,simple,9796,Equus caballus,SAMEA5408215,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,06A6232630F509522975492219C6544A,D3CEC53DC90ACD34F18EFF0CA4949726
ERR3225523,2019-03-28 09:08:41,2019-06-12 17:06:27,102419881,8603269321,21108709,83,2145,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR3225/ERR3225523,ERX3252975,unspecified,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213526,SAMEA5408216,simple,9796,Equus caballus,SAMEA5408216,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,C5F04F7632A08F6A134DC1BD798F21AB,206D25B6EF671F8668960C1B27E05F47
ERR3225524,2019-03-28 09:08:41,2019-06-13 19:07:51,6659513,386732555,0,58,119,EQUCAB2,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225524,ERX3252976,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213527,SAMEA5408217,simple,319699,Equus asinus x caballus,SAMEA5408217,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,E8EAAE0C46F48666AA1FCEADA006AC0A,262C583F54A9F3C2068EA55B436CCE3E
ERR3225525,2019-03-28 09:08:41,2019-06-13 19:07:45,6030912,327125033,0,54,103,EQUCAB2,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225525,ERX3252977,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213528,SAMEA5408218,simple,319699,Equus asinus x caballus,SAMEA5408218,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,E82D2B09D186FF97FFFE9D883A05A904,DABF5015C7D20D0D1F4408FE76511D43
ERR3225526,2019-03-28 09:08:41,2019-06-13 19:38:46,80019669,4264230660,0,53,1314,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era7/ERR/ERR3225/ERR3225526,ERX3252978,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213529,SAMEA5408219,simple,9796,Equus caballus,SAMEA5408219,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,BC22C93665D2810518F34E421B58D33B,6627B149802B9AA0A16602CA450B3E5C
ERR3225527,2019-03-28 09:08:41,2019-06-13 19:20:13,39165700,2173326733,0,55,635,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR3225/ERR3225527,ERX3252979,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213530,SAMEA5408220,simple,9796,Equus caballus,SAMEA5408220,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,16039555DFBC300EE8782E514473F00F,1BAEB357E8A89E22C3C563785556692C
ERR3225528,2019-03-28 09:08:41,2019-06-13 19:33:21,71151820,3783535812,0,53,1197,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era7/ERR/ERR3225/ERR3225528,ERX3252980,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213531,SAMEA5408221,simple,9796,Equus caballus,SAMEA5408221,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,D3C810DB6D85512481A8E5542F5BADAB,C0A1E941A46B4F8B667998307A971708
ERR3225529,2019-03-28 09:08:41,2019-06-13 19:16:48,19208345,1135105206,0,59,303,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era7/ERR/ERR3225/ERR3225529,ERX3252981,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213532,SAMEA5408222,simple,9796,Equus caballus,SAMEA5408222,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,FCD072210DDEA58C4DC266AED859C892,B9A5B8DCBDE58EACF1E8F940C634BFC3
ERR3225530,2019-03-28 09:08:41,2019-06-12 17:13:34,160093730,8633742318,0,53,2466,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR3225/ERR3225530,ERX3252982,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213533,SAMEA5408223,simple,9796,Equus caballus,SAMEA5408223,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,7AC149DC0D1CD3559DE591BDA23B4DC3,C76C29FD0B80ACF0AABF49C7487CFE38
ERR3225531,2019-03-28 09:08:41,2019-06-12 19:54:23,256667791,15779854522,3556923,61,3704,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225531,ERX3252983,unspecified,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213534,SAMEA5408224,simple,9796,Equus caballus,SAMEA5408224,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,68308362D3CC086A88708B7D714B9AC5,6A85B1A9B8FAFE15E805875446569FA8
ERR3225532,2019-03-28 09:08:41,2019-06-12 21:08:45,243735688,12732460931,0,52,3607,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225532,ERX3252984,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213535,SAMEA5408225,simple,9796,Equus caballus,SAMEA5408225,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,038EE88E69F0302631FC9053C9079A05,B327E12A0560A1E29C1AE07A8D13A40F
ERR3225533,2019-03-28 09:08:41,2019-06-12 21:00:49,240106848,11814975493,0,49,3334,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225533,ERX3252985,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213536,SAMEA5408226,simple,9796,Equus caballus,SAMEA5408226,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,23FAF6EF040109B33E211BD178C3A06D,985AEA3A5E2389C814F4461FE845C1EB
ERR3225534,2019-03-28 09:08:41,2019-06-12 17:15:40,182403385,10260723230,0,56,2764,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225534,ERX3252986,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213537,SAMEA5408227,simple,9796,Equus caballus,SAMEA5408227,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,2BA0FDFBC8C548AF3EC245FB38A11DEB,172E1B824053735E5DD57DE89CC35404
ERR3225535,2019-03-28 09:08:41,2019-06-12 17:18:09,186238457,10088011885,0,54,2631,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225535,ERX3252987,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213538,SAMEA5408228,simple,9796,Equus caballus,SAMEA5408228,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,03ACF4F215011D418E7362B26E023EFC,A33B44500D5995673B772BB1466B0A55
ERR3225536,2019-03-28 09:08:41,2019-06-13 19:11:24,919754,54320540,0,59,16,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225536,ERX3252988,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213539,SAMEA5408229,simple,9796,Equus caballus,SAMEA5408229,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,F99A94110B40AD0944F8F1E9788B80A0,5C63E518EE8D5CD3467E8E48185D4882
ERR3225537,2019-03-28 09:08:41,2019-06-13 19:09:10,625989,32073011,0,51,10,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225537,ERX3252989,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213540,SAMEA5408230,simple,9796,Equus caballus,SAMEA5408230,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,E5A2237BEF7ADA9B77B42D578F722BC2,EC595929BE91F13C9619B00A3CC2DD0F
ERR3225538,2019-03-28 09:08:41,2019-06-13 19:07:45,1007961,55268200,0,54,16,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225538,ERX3252990,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213541,SAMEA5408231,simple,9796,Equus caballus,SAMEA5408231,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,384B1367D64E0755DA6EAB635D171E5B,63BE705D51C778AA8A0CAEB9313B44CD
ERR3225539,2019-03-28 09:08:41,2019-06-13 19:16:21,23757869,1217738316,0,51,357,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era7/ERR/ERR3225/ERR3225539,ERX3252991,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213542,SAMEA5408232,simple,9796,Equus caballus,SAMEA5408232,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,2801D7D5FAB95F080EF334DF3946F1FF,2993F76EAB3DCE4D121E7203D9476493
ERR3225540,2019-03-28 09:08:41,2019-06-13 19:09:48,3000551,190166917,0,63,53,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225540,ERX3252992,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213543,SAMEA5408233,simple,9796,Equus caballus,SAMEA5408233,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,76A06E406A6E3276BB577BF42546F0B8,406C96724AF2A78636912A85D1151D82
ERR3225541,2019-03-28 09:08:41,2019-06-12 16:38:36,139286402,6198894711,0,44,1952,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era1/ERR/ERR3225/ERR3225541,ERX3252993,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213544,SAMEA5408234,simple,9796,Equus caballus,SAMEA5408234,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,50C26A4B02EB6F4291C2062798BE61FD,52A1DBC7E384CFFC081583D372660FC4
ERR3225542,2019-03-28 09:08:41,2019-06-13 19:10:12,626700,29933196,0,47,11,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225542,ERX3252994,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213545,SAMEA5408235,simple,9796,Equus caballus,SAMEA5408235,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,812770062F35DC71D616E62D1D450D12,E0C17253566B48EE0BBCB379FD9469B9
ERR3225543,2019-03-28 09:08:41,2019-06-13 19:20:05,39568970,2527403632,0,63,658,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR3225/ERR3225543,ERX3252995,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213546,SAMEA5408236,simple,9796,Equus caballus,SAMEA5408236,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,575843CA92D99D180F921A87806874BC,546BE05FE8A67029795AF6ACA609366B
ERR3225544,2019-03-28 09:08:41,2019-06-12 17:09:13,176583967,11430447267,0,64,2819,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era4/ERR/ERR3225/ERR3225544,ERX3252996,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213547,SAMEA5408237,simple,9796,Equus caballus,SAMEA5408237,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,69710FA5DC2FF43C192EB24F54458606,E3C379A302EA814CA962BDEC6B848DF0
ERR3225545,2019-03-28 09:08:41,2019-06-13 19:10:05,552764,32276609,0,58,10,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225545,ERX3252997,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213548,SAMEA5408238,simple,9796,Equus caballus,SAMEA5408238,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,479844122944BAF1EADE66BA3BEB3252,36DECC6E948DBE7B1A1C579E7CCCDDA8
ERR3225546,2019-03-28 09:08:41,2019-06-13 19:12:41,7102177,386509949,0,54,97,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225546,ERX3252998,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213549,SAMEA5408239,simple,9796,Equus caballus,SAMEA5408239,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,96343C6FB2796ACC845B6B23FE400BBF,37420B5A8159BCFE3033A9EE04BF23A4
ERR3225547,2019-03-28 09:08:41,2019-06-13 19:11:30,4903189,300084314,42473,61,81,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225547,ERX3252999,unspecified,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213550,SAMEA5408240,simple,9796,Equus caballus,SAMEA5408240,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,215C93AA89D2B9E9B5F8F0A6B565ADF5,DFED7817D0A389DF7FCBBDDE33DE980D
ERR3225548,2019-03-28 09:08:41,2019-06-13 19:10:29,3247983,202208390,0,62,53,GCA_000002305.1,https://sra-download.ncbi.nlm.nih.gov/traces/era11/ERR/ERR3225/ERR3225548,ERX3253000,unspecified,WGS,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP114186,PRJEB31613,,529397,ERS3213551,SAMEA5408241,simple,9796,Equus caballus,SAMEA5408241,,,,,,,no,,,,,CENTRE FOR GEOGENETICS,ERA1772933,,public,01CA00E98A92E9E5F1903D8C98859CBE,8F97E3E637ABBA671556C517678D64D9
